ID_int,DLC0,DLC1,DLC2,DLC3,DLC4,DLC5,DLC6,DLC7,Label,Delta_T
1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011065823653446678
357,18.0,216.0,127.0,0.0,0.0,0.0,13.0,184.0,0,0.010644011234202602
128,0.0,23.0,166.0,9.0,24.0,23.0,24.0,50.0,0,0.010569459472578948
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.00916582187985883
129,127.0,132.0,105.0,0.0,0.0,0.0,0.0,105.0,0,0.00980490955966957
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.012503604288739496
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008586162991312185
790,5.0,24.0,204.0,9.0,24.0,21.0,0.0,127.0,0,0.012422168186064777
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004758478884130956
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005994074081821309
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0039448887428768465
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005439428150873487
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004447422398039283
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00393854960605686
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0051639005318082085
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005757103841446977
1266,0.0,0.0,48.0,56.0,0.0,0.0,0.0,179.0,0,0.008732587842109755
357,16.0,216.0,127.0,0.0,0.0,0.0,13.0,186.0,0,0.007751476059312399
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009862232853497568
608,5.0,24.0,0.0,48.0,255.0,141.0,93.0,25.0,0,0.009868847006834228
357,17.0,232.0,127.0,0.0,0.0,0.0,15.0,137.0,0,0.010822479441331747
128,0.0,23.0,0.0,10.0,25.0,23.0,25.0,213.0,0,0.011424391857046731
129,127.0,132.0,98.0,0.0,0.0,0.0,0.0,187.0,0,0.00991087722809126
790,5.0,23.0,2.0,10.0,24.0,23.0,0.0,127.0,0,0.012783254972191394
1266,0.0,0.0,144.0,56.0,0.0,0.0,0.0,177.0,0,0.010336352116802939
790,5.0,24.0,220.0,9.0,24.0,23.0,0.0,127.0,0,0.00948036024098965
672,194.0,0.0,104.0,157.0,219.0,12.0,186.0,2.0,0,0.007582648961345758
544,238.0,3.0,253.0,3.0,9.0,0.0,61.0,16.0,0,0.009606010719525748
128,0.0,23.0,218.0,9.0,24.0,23.0,24.0,255.0,0,0.009495419581883295
1264,0.0,0.0,68.0,0.0,0.0,206.0,210.0,4.0,0,0.011440457194422207
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00534686271805014
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0041154731587755376
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005129190789808278
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005503648378796791
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006146023519540874
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011331255951121088
129,127.0,132.0,109.0,0.0,0.0,0.0,0.0,101.0,0,0.011141269981467217
672,162.0,0.0,112.0,157.0,219.0,12.0,186.0,2.0,0,0.010090128991922744
1087,16.0,80.0,96.0,255.0,87.0,224.0,8.0,0.0,0,0.010582468008135176
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.011874257351059238
129,127.0,132.0,112.0,0.0,0.0,0.0,0.0,22.0,0,0.008000833903780525
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.009475841009174566
1264,0.0,0.0,44.0,0.0,0.0,206.0,210.0,4.0,0,0.008841146876865639
129,127.0,132.0,97.0,0.0,0.0,0.0,0.0,248.0,0,0.010568729678089186
128,0.0,23.0,216.0,9.0,31.0,23.0,31.0,32.0,0,0.011845333263476181
356,0.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0,0.009104538569918389
272,224.0,60.0,48.0,9.0,0.0,0.0,0.0,0.0,0,0.006414543448795843
544,239.0,3.0,255.0,3.0,12.0,0.0,58.0,16.0,0,0.009381668882463294
672,162.0,0.0,100.0,157.0,219.0,12.0,186.0,2.0,0,0.01137021059802611
128,0.0,23.0,224.0,9.0,24.0,23.0,24.0,248.0,0,0.01080644485442482
399,0.0,43.0,26.0,0.0,0.0,63.0,0.0,0.0,0,0.010642279371715864
1442,37.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0,0.009580010047188281
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004040726947835161
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005386470741218351
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004374288642474031
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006638072550035342
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005427880406265887
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004564513773084537
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004541461064458529
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004930291845039809
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0048203735584836874
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0058376253316474655
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0051398121273080345
544,239.0,3.0,247.0,3.0,12.0,0.0,66.0,16.0,0,0.008902552391637208
809,64.0,168.0,127.0,140.0,17.0,46.0,0.0,16.0,0,0.012835661027733675
1088,255.0,240.0,0.0,0.0,255.0,172.0,8.0,0.0,0,0.010073962497280334
357,17.0,232.0,127.0,0.0,0.0,0.0,6.0,128.0,0,0.011153259513953344
608,5.0,32.0,0.0,48.0,255.0,144.0,99.0,6.0,0,0.00908766023883286
1087,16.0,80.0,96.0,255.0,76.0,60.0,9.0,0.0,0,0.010544673441616786
672,98.0,0.0,107.0,157.0,219.0,12.0,186.0,2.0,0,0.010466664986714794
848,5.0,32.0,116.0,121.0,128.0,0.0,0.0,168.0,0,0.0071655260618557716
544,238.0,3.0,252.0,3.0,9.0,0.0,59.0,16.0,0,0.01302291266569096
1088,255.0,0.0,0.0,0.0,255.0,0.0,9.0,0.0,0,0.011935966691383821
1508,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00940420702578102
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.008346595389316216
399,0.0,43.0,26.0,0.0,0.0,63.0,0.0,0.0,0,0.01052134242070533
1349,216.0,20.0,0.0,138.0,6.0,0.0,9.0,0.0,0,0.010130046549121594
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005266751711422422
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005143683047145567
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005379680741979444
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006085479274543855
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0054260774038464845
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004212758375817544
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00602192213953434
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006230460922616215
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0073640425508840635
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004157379475070302
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005182161509862706
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00343842597260826
1349,216.0,13.0,0.0,139.0,13.0,0.0,14.0,0.0,0,0.010829723734568815
1088,255.0,80.0,0.0,0.0,255.0,44.0,9.0,0.0,0,0.009177699552749842
544,241.0,3.0,249.0,3.0,12.0,0.0,59.0,16.0,0,0.01288516869223743
1349,216.0,13.0,0.0,137.0,9.0,0.0,12.0,0.0,0,0.008838077544972128
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007466225443049109
544,237.0,3.0,253.0,3.0,12.0,0.0,58.0,16.0,0,0.00929310438894622
129,127.0,132.0,96.0,0.0,0.0,0.0,0.0,83.0,0,0.007036768343174293
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011126649181760966
339,0.0,128.0,16.0,255.0,0.0,255.0,112.0,254.0,0,0.0069023754306155195
672,162.0,0.0,104.0,157.0,219.0,12.0,186.0,2.0,0,0.010042686371774738
608,5.0,32.0,0.0,48.0,255.0,144.0,95.0,56.0,0,0.006883282270215705
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009519553293195036
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.012465067233706802
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.010540971837153692
688,20.0,0.0,0.0,7.0,87.0,0.0,0.0,0.0,0,0.008704759592552598
608,5.0,33.0,0.0,48.0,255.0,147.0,103.0,29.0,0,0.009953194766591374
128,0.0,23.0,228.0,9.0,24.0,23.0,24.0,124.0,0,0.010027025308066671
848,5.0,32.0,132.0,121.0,132.0,0.0,0.0,92.0,0,0.010708945518765108
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,4.0,0,0.00794971245507876
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.010888850910770995
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0029717062762979187
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004527586585727142
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004633794618161342
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005474995119553429
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005016973139507652
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.003945827709607785
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004261255155637239
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005149010007160555
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004940699493601583
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00456565691777319
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004639374657866016
1088,255.0,0.0,0.0,0.0,255.0,36.0,9.0,0.0,0,0.011044251995738934
1349,216.0,13.0,0.0,139.0,13.0,0.0,16.0,0.0,0,0.00922346114069618
1349,216.0,15.0,0.0,140.0,56.0,0.0,60.0,0.0,0,0.00986786313395639
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.013254904882120815
129,127.0,132.0,100.0,0.0,0.0,0.0,0.0,64.0,0,0.007864476044674116
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.0072222359026380125
357,17.0,216.0,127.0,0.0,0.0,0.0,5.0,179.0,0,0.01117538449719791
1087,16.0,80.0,96.0,255.0,98.0,64.0,9.0,0.0,0,0.008982035408058845
809,64.0,178.0,127.0,140.0,17.0,45.0,0.0,16.0,0,0.00952264370838607
1349,216.0,21.0,0.0,138.0,2.0,0.0,0.0,0.0,0,0.008828265432803328
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004805149894424365
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006198903584072256
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00560159634396359
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005646667633915232
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0039378297081555155
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004136634697585348
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0028706910053859303
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004392964384187935
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005717527389789244
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005387709886811278
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004833865052785907
399,0.0,41.0,35.0,0.0,0.0,67.0,0.0,0.0,0,0.00996654957442292
1442,37.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0,0.008966671686136891
608,5.0,24.0,0.0,48.0,255.0,140.0,95.0,24.0,0,0.010307138323602676
790,5.0,23.0,170.0,9.0,24.0,21.0,0.0,127.0,0,0.011148817419220922
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007576169818884291
608,5.0,23.0,0.0,48.0,255.0,142.0,89.0,14.0,0,0.010449471531756023
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.011398652306432
1508,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009377349566554945
399,0.0,51.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.011051050918180877
544,238.0,3.0,247.0,3.0,9.0,0.0,63.0,16.0,0,0.01422198166670883
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,8.0,0,0.009843485810519663
399,0.0,54.0,24.0,0.0,0.0,63.0,0.0,0.0,0,0.010589960575007986
809,133.0,179.0,127.0,140.0,17.0,44.0,0.0,16.0,0,0.008892914374507913
848,5.0,32.0,84.0,121.0,126.0,0.0,0.0,118.0,0,0.010271876743903077
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005345203718736728
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0051461317552026035
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004235228510218358
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005154771328494088
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,160.0,0,0.012193293908076455
1266,0.0,0.0,96.0,56.0,0.0,0.0,0.0,255.0,0,0.01067295364677179
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011442980783607762
608,5.0,31.0,0.0,48.0,255.0,143.0,97.0,12.0,0,0.009644482044981058
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011124850359135565
399,0.0,49.0,24.0,0.0,0.0,63.0,0.0,0.0,0,0.010418901757324791
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008573633905469153
1349,216.0,13.0,0.0,138.0,14.0,0.0,13.0,0.0,0,0.010477781507198311
790,5.0,31.0,184.0,9.0,31.0,23.0,0.0,127.0,0,0.008512455004839534
608,5.0,24.0,0.0,48.0,255.0,141.0,93.0,10.0,0,0.009050679587672812
790,5.0,25.0,220.0,9.0,25.0,23.0,0.0,127.0,0,0.01028399246093856
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.010445866410070186
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004108075651192153
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005790489328387157
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005429004708725355
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0044714536732918374
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0038468114026631185
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004891321565688927
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0046655422146041296
1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010169710685579534
1349,216.0,14.0,0.0,138.0,2.0,0.0,4.0,0.0,0,0.00945532500826665
848,5.0,32.0,36.0,121.0,135.0,0.0,0.0,255.0,0,0.006988814708882485
1264,0.0,0.0,62.0,0.0,0.0,206.0,210.0,4.0,0,0.009417479592548263
356,0.0,8.0,0.0,0.0,0.0,0.0,12.0,4.0,0,0.00954157133339753
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,40.0,0,0.01095049153716109
128,0.0,23.0,232.0,9.0,23.0,21.0,23.0,124.0,0,0.008952700488083425
399,0.0,42.0,31.0,0.0,0.0,63.0,0.0,0.0,0,0.01251801201005885
357,17.0,216.0,127.0,0.0,0.0,0.0,8.0,190.0,0,0.0071325391740223645
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,160.0,0,0.011966751246703938
688,28.0,0.0,0.0,7.0,198.0,0.0,0.0,0.0,0,0.009663521543682843
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005644688654257667
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00505985111304405
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005854666652019102
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004709478526585392
128,0.0,23.0,166.0,9.0,25.0,23.0,25.0,79.0,0,0.008352069362233282
399,0.0,46.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.012130756430906595
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009829779031176789
848,5.0,32.0,4.0,121.0,125.0,0.0,0.0,37.0,0,0.010332337710436316
608,5.0,24.0,0.0,48.0,255.0,141.0,95.0,38.0,0,0.011852127871067193
790,5.0,24.0,194.0,9.0,24.0,23.0,0.0,127.0,0,0.008452067136858348
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.010893236346458886
790,5.0,23.0,224.0,9.0,23.0,19.0,0.0,127.0,0,0.009115157865305663
128,0.0,23.0,238.0,9.0,23.0,21.0,23.0,193.0,0,0.009801745966533442
608,5.0,25.0,0.0,48.0,255.0,142.0,97.0,3.0,0,0.010108418448076433
129,127.0,132.0,100.0,0.0,0.0,0.0,0.0,110.0,0,0.007749667207829596
128,0.0,23.0,168.0,9.0,24.0,21.0,24.0,80.0,0,0.008831744435769348
790,5.0,26.0,166.0,9.0,27.0,23.0,0.0,127.0,0,0.01202660933861971
1088,255.0,240.0,0.0,0.0,255.0,56.0,9.0,0.0,0,0.011329286782877193
356,0.0,8.0,0.0,0.0,0.0,0.0,12.0,4.0,0,0.009906040634009149
1349,216.0,14.0,0.0,139.0,11.0,0.0,14.0,0.0,0,0.01036468518776934
1442,37.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0,0.009558636241545314
1349,216.0,12.0,0.0,138.0,4.0,0.0,10.0,0.0,0,0.012034875078741973
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004849735566654377
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005173881569101137
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005859522608106549
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00441697138636557
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006169091888372671
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007704307885384934
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,8.0,0,0.012444463196669198
1349,216.0,15.0,0.0,140.0,51.0,0.0,53.0,0.0,0,0.009440986624072039
809,64.0,172.0,127.0,140.0,17.0,47.0,0.0,16.0,0,0.009635951878262078
608,5.0,22.0,0.0,48.0,255.0,141.0,93.0,12.0,0,0.007164984743225586
544,237.0,3.0,4.0,4.0,9.0,0.0,60.0,16.0,0,0.009317807923933462
1087,16.0,80.0,96.0,255.0,92.0,12.0,9.0,0.0,0,0.008440290203459674
161,131.0,139.0,128.0,128.0,35.0,0.0,0.0,0.0,0,0.009088530481939791
1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00979403355131668
544,235.0,3.0,5.0,4.0,12.0,0.0,61.0,16.0,0,0.011436687421709358
339,0.0,128.0,16.0,255.0,0.0,255.0,32.0,174.0,0,0.01031140502710094
672,194.0,0.0,99.0,157.0,219.0,12.0,186.0,2.0,0,0.010461514980101672
356,0.0,8.0,0.0,0.0,0.0,0.0,7.0,15.0,0,0.008356720916731657
399,0.0,46.0,24.0,0.0,0.0,63.0,0.0,0.0,0,0.008678868865595905
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006349043763763484
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004448599223927565
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006242156189042971
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00481770410083935
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005001715952107628
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005802773870172448
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005953919316453993
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009833781159581369
1306,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009417635419717692
128,0.0,23.0,204.0,9.0,23.0,19.0,23.0,214.0,0,0.00991611932721668
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,160.0,0,0.010506936292348177
129,127.0,132.0,96.0,0.0,0.0,0.0,0.0,219.0,0,0.011336955530304633
848,5.0,32.0,228.0,121.0,135.0,0.0,0.0,63.0,0,0.01000634478849123
129,127.0,132.0,106.0,0.0,0.0,0.0,0.0,119.0,0,0.010928329447034731
1264,0.0,0.0,208.0,0.0,0.0,206.0,210.0,4.0,0,0.012457539598406411
129,127.0,132.0,112.0,0.0,0.0,0.0,0.0,188.0,0,0.010571964418397178
272,224.0,60.0,48.0,9.0,0.0,0.0,0.0,0.0,0,0.010467479284007168
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007721633762364899
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006053904794756405
129,127.0,132.0,103.0,0.0,0.0,0.0,0.0,77.0,0,0.010582563593845254
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009857763653078692
399,0.0,43.0,24.0,0.0,0.0,63.0,0.0,0.0,0,0.009227825987627888
1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010365295306279516
1087,16.0,80.0,96.0,255.0,95.0,16.0,9.0,0.0,0,0.009909394406204638
1088,255.0,0.0,0.0,0.0,255.0,244.0,8.0,0.0,0,0.011691670375950846
672,2.0,0.0,103.0,157.0,219.0,12.0,186.0,2.0,0,0.010129166302388467
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004439807536197374
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005742624679219467
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0048371516937903486
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005394902512754231
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0046419419703554
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004512629835876923
704,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010126252345278544
688,28.0,0.0,0.0,7.0,108.0,0.0,0.0,0.0,0,0.010019242965315527
128,0.0,23.0,178.0,9.0,24.0,23.0,24.0,204.0,0,0.01071974055305025
704,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009597031370035387
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,8.0,0,0.007245460324344404
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009350839174617417
1087,16.0,80.0,96.0,255.0,91.0,248.0,8.0,0.0,0,0.011190727700715724
790,5.0,25.0,210.0,9.0,25.0,23.0,0.0,127.0,0,0.009553935881135341
129,127.0,132.0,98.0,0.0,0.0,0.0,0.0,247.0,0,0.009630424896228179
399,0.0,42.0,30.0,0.0,0.0,63.0,0.0,0.0,0,0.011479564758858904
608,5.0,24.0,0.0,48.0,255.0,142.0,93.0,24.0,0,0.008932040159111617
688,36.0,0.0,0.0,7.0,103.0,0.0,0.0,0.0,0,0.00768579517263565
357,54.0,88.0,127.0,0.0,0.0,0.0,11.0,26.0,0,0.009759053320711758
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0.009273739073126895
1349,216.0,16.0,0.0,139.0,51.0,0.0,53.0,0.0,0,0.00855063052037012
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004868466158075982
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005368629235435087
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004993033578824138
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005230235804514678
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0063600557738865676
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004742840853831827
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.010417522951967004
809,15.0,179.0,127.0,140.0,17.0,45.0,0.0,16.0,0,0.009236179956101298
790,5.0,23.0,226.0,9.0,23.0,21.0,0.0,127.0,0,0.008730460420169542
399,0.0,47.0,26.0,0.0,0.0,63.0,0.0,0.0,0,0.009122638519873345
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009281862142717468
128,0.0,23.0,212.0,9.0,31.0,24.0,31.0,141.0,0,0.010539213696320689
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,236.0,0,0.013523613680051137
1088,255.0,160.0,0.0,0.0,255.0,184.0,8.0,0.0,0,0.00892593484558624
1349,216.0,13.0,0.0,138.0,6.0,0.0,5.0,0.0,0,0.009375062041576806
688,27.0,0.0,0.0,7.0,122.0,0.0,0.0,0.0,0,0.009905315480333129
1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01059369827306462
544,236.0,3.0,6.0,4.0,12.0,0.0,58.0,16.0,0,0.010395326217932177
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,40.0,0,0.011926143690922176
809,215.0,179.0,127.0,140.0,17.0,44.0,0.0,16.0,0,0.0063604118941971875
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006419605194706491
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009256182741984777
1088,255.0,160.0,0.0,0.0,255.0,112.0,9.0,0.0,0,0.011645950281315563
129,127.0,132.0,101.0,0.0,0.0,0.0,0.0,214.0,0,0.007651527952591606
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.0054885514904593645
1087,16.0,80.0,96.0,255.0,90.0,232.0,8.0,0.0,0,0.010856769109328812
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0051827429177770355
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004182343694900428
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004260845299459303
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004272692210273994
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005082901488105454
